Year,BOM_id,Movie,W_01,W_02,W_03,W_04,W_05,W_06,W_07,W_08,W_09,W_10,W_11,W_12,W_13,W_14,W_15,W_16,W_17,W_18,W_19,W_20,W_21,W_22,W_23,W_24,W_25,W_26,W_27,W_28,W_29,W_30,W_31,W_32,W_33,W_34,W_35,W_36,W_37,W_38,W_39,W_40,W_41,W_42,W_43,W_44,W_45,W_46,W_47,W_48,W_49,W_50,W_51,W_52,T_01,T_02,T_03,T_04,T_05,T_06,T_07,T_08,T_09,T_10,T_11,T_12,T_13,T_14,T_15,T_16,T_17,T_18,T_19,T_20,T_21,T_22,T_23,T_24,T_25,T_26,T_27,T_28,T_29,T_30,T_31,T_32,T_33,T_34,T_35,T_36,T_37,T_38,T_39,T_40,T_41,T_42,T_43,T_44,T_45,T_46,T_47,T_48,T_49,T_50,T_51,T_52
2018,ifeelpretty,I Feel Pretty,21443561,11454722,7248293,5191881,1828676,859614,452753,219537,96564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21443561,32898283,40146576,45338457,47167133,48026747,48479500,48699037,48795601,48795601,48795601,48795601,48795601,48795601,48795601,48795601,48795601,48795601,48795601,48795601,48795601,48795601,48795601,48795601,48795601,48795601,48795601,48795601,48795601,48795601,48795601,48795601,48795601,48795601,48795601,48795601,48795601,48795601,48795601,48795601,48795601,48795601,48795601,48795601,48795601,48795601,48795601,48795601,48795601,48795601,48795601,48795601
2018,redsparrow,Red Sparrow,22968743,12164899,6662358,3164540,1062001,373536,179551,108471,55408,29544,20562,41564,33030,10298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22968743,35133642,41796000,44960540,46022541,46396077,46575628,46684099,46739507,46769051,46789613,46831177,46864207,46874505,46874505,46874505,46874505,46874505,46874505,46874505,46874505,46874505,46874505,46874505,46874505,46874505,46874505,46874505,46874505,46874505,46874505,46874505,46874505,46874505,46874505,46874505,46874505,46874505,46874505,46874505,46874505,46874505,46874505,46874505,46874505,46874505,46874505,46874505,46874505,46874505,46874505,46874505
2018,breakingin2018,Breaking In (2018),22279710,9308945,6941360,4106170,2103420,671910,519110,302980,149515,78875,53435,20420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22279710,31588655,38530015,42636185,44739605,45411515,45930625,46233605,46383120,46461995,46515430,46535850,46535850,46535850,46535850,46535850,46535850,46535850,46535850,46535850,46535850,46535850,46535850,46535850,46535850,46535850,46535850,46535850,46535850,46535850,46535850,46535850,46535850,46535850,46535850,46535850,46535850,46535850,46535850,46535850,46535850,46535850,46535850,46535850,46535850,46535850,46535850,46535850,46535850,46535850,46535850,46535850
2018,denofthieves,Den of Thieves,20142445,11458487,6470391,4430607,1408625,559772,318932,110836,47527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20142445,31600932,38071323,42501930,43910555,44470327,44789259,44900095,44947622,44947622,44947622,44947622,44947622,44947622,44947622,44947622,44947622,44947622,44947622,44947622,44947622,44947622,44947622,44947622,44947622,44947622,44947622,44947622,44947622,44947622,44947622,44947622,44947622,44947622,44947622,44947622,44947622,44947622,44947622,44947622,44947622,44947622,44947622,44947622,44947622,44947622,44947622,44947622,44947622,44947622,44947622,44947622
2018,a24horrora,Hereditary,20161120,11030845,5927789,3740877,1658344,703021,400144,211138,107996,66689,39501,21992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20161120,31191966,37119753,40860630,42518975,43221996,43622140,43833278,43941273,44007963,44047464,44069456,44069456,44069456,44069456,44069456,44069456,44069456,44069456,44069456,44069456,44069456,44069456,44069456,44069456,44069456,44069456,44069456,44069456,44069456,44069456,44069456,44069456,44069456,44069456,44069456,44069456,44069456,44069456,44069456,44069456,44069456,44069456,44069456,44069456,44069456,44069456,44069456,44069456,44069456,44069456,44069456
2018,sherlockgnomes,Sherlock Gnomes,15820646,12477415,6525426,3327969,1812544,855888,534052,565262,413024,394222,269849,246574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15820646,28298061,34823487,38151456,39964000,40819888,41353940,41919202,42332226,42726448,42996297,43242871,43242871,43242871,43242871,43242871,43242871,43242871,43242871,43242871,43242871,43242871,43242871,43242871,43242871,43242871,43242871,43242871,43242871,43242871,43242871,43242871,43242871,43242871,43242871,43242871,43242871,43242871,43242871,43242871,43242871,43242871,43242871,43242871,43242871,43242871,43242871,43242871,43242871,43242871,43242871,43242871
2018,truthordare2017,Truth or Dare,22475415,9630580,4244365,2460540,1226110,356285,183910,139815,91555,64335,162320,110030,58000,33555,17890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22475415,32105995,36350360,38810900,40037010,40393295,40577205,40717020,40808575,40872910,41035230,41145260,41203260,41236815,41254705,41254705,41254705,41254705,41254705,41254705,41254705,41254705,41254705,41254705,41254705,41254705,41254705,41254705,41254705,41254705,41254705,41254705,41254705,41254705,41254705,41254705,41254705,41254705,41254705,41254705,41254705,41254705,41254705,41254705,41254705,41254705,41254705,41254705,41254705,41254705,41254705,41254705
2018,paddington2,Paddington 2,16801233,9649183,6753263,4028685,1642694,714352,256652,326597,269393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16801233,26450416,33203679,37232364,38875058,39589410,39846062,40172659,40442052,40442052,40442052,40442052,40442052,40442052,40442052,40442052,40442052,40442052,40442052,40442052,40442052,40442052,40442052,40442052,40442052,40442052,40442052,40442052,40442052,40442052,40442052,40442052,40442052,40442052,40442052,40442052,40442052,40442052,40442052,40442052,40442052,40442052,40442052,40442052,40442052,40442052,40442052,40442052,40442052,40442052,40442052,40442052
2018,thecommuter,The Commuter,19023529,8953660,4622558,2366117,860634,175152,164650,110434,67124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19023529,27977189,32599747,34965864,35826498,36001650,36166300,36276734,36343858,36343858,36343858,36343858,36343858,36343858,36343858,36343858,36343858,36343858,36343858,36343858,36343858,36343858,36343858,36343858,36343858,36343858,36343858,36343858,36343858,36343858,36343858,36343858,36343858,36343858,36343858,36343858,36343858,36343858,36343858,36343858,36343858,36343858,36343858,36343858,36343858,36343858,36343858,36343858,36343858,36343858,36343858,36343858
2018,mile22,Mile 22,19140954,9045380,5718812,1718344,341822,98684,44762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19140954,28186334,33905146,35623490,35965312,36063996,36108758,36108758,36108758,36108758,36108758,36108758,36108758,36108758,36108758,36108758,36108758,36108758,36108758,36108758,36108758,36108758,36108758,36108758,36108758,36108758,36108758,36108758,36108758,36108758,36108758,36108758,36108758,36108758,36108758,36108758,36108758,36108758,36108758,36108758,36108758,36108758,36108758,36108758,36108758,36108758,36108758,36108758,36108758,36108758,36108758,36108758
2018,peppermint,Peppermint,18175804,8436755,5144349,2486486,734978,265180,111587,63584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18175804,26612559,31756908,34243394,34978372,35243552,35355139,35418723,35418723,35418723,35418723,35418723,35418723,35418723,35418723,35418723,35418723,35418723,35418723,35418723,35418723,35418723,35418723,35418723,35418723,35418723,35418723,35418723,35418723,35418723,35418723,35418723,35418723,35418723,35418723,35418723,35418723,35418723,35418723,35418723,35418723,35418723,35418723,35418723,35418723,35418723,35418723,35418723,35418723,35418723,35418723,35418723
2018,thespywhodumpedme,The Spy Who Dumped Me,17960385,9420630,3897127,1412586,529062,153283,117747,71249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17960385,27381015,31278142,32690728,33219790,33373073,33490820,33562069,33562069,33562069,33562069,33562069,33562069,33562069,33562069,33562069,33562069,33562069,33562069,33562069,33562069,33562069,33562069,33562069,33562069,33562069,33562069,33562069,33562069,33562069,33562069,33562069,33562069,33562069,33562069,33562069,33562069,33562069,33562069,33562069,33562069,33562069,33562069,33562069,33562069,33562069,33562069,33562069,33562069,33562069,33562069,33562069
2018,isleofdogs,Isle Of Dogs,3114456,4334478,6001930,7509674,4660185,2042323,1216328,1518903,504698,362472,222716,151572,98277,90862,63642,39559,25630,12325,7674,8745,2163,3020,23599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3114456,7448934,13450864,20960538,25620723,27663046,28879374,30398277,30902975,31265447,31488163,31639735,31738012,31828874,31892516,31932075,31957705,31970030,31977704,31986449,31988612,31991632,32015231,32015231,32015231,32015231,32015231,32015231,32015231,32015231,32015231,32015231,32015231,32015231,32015231,32015231,32015231,32015231,32015231,32015231,32015231,32015231,32015231,32015231,32015231,32015231,32015231,32015231,32015231,32015231,32015231,32015231
2018,adrift,Adrift,16690016,8015130,3597789,1311916,935433,443655,276812,114962,59298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16690025,24705145,28302935,29614851,30550284,30993939,31270751,31385713,31445011,31445011,31445011,31445011,31445011,31445011,31445011,31445011,31445011,31445011,31445011,31445011,31445011,31445011,31445011,31445011,31445011,31445011,31445011,31445011,31445011,31445011,31445011,31445011,31445011,31445011,31445011,31445011,31445011,31445011,31445011,31445011,31445011,31445011,31445011,31445011,31445011,31445011,31445011,31445011,31445011,31445011,31445011,31445011
2018,slenderman,Slender Man,15776579,6841537,3741693,2494273,1061826,372911,118474,38194,19308,53552,32400,18737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15776579,22618116,26359809,28854082,29915908,30288819,30407293,30445487,30464795,30518347,30550747,30569484,30569484,30569484,30569484,30569484,30569484,30569484,30569484,30569484,30569484,30569484,30569484,30569484,30569484,30569484,30569484,30569484,30569484,30569484,30569484,30569484,30569484,30569484,30569484,30569484,30569484,30569484,30569484,30569484,30569484,30569484,30569484,30569484,30569484,30569484,30569484,30569484,30569484,30569484,30569484,30569484
2018,thehateugive,The Hate U Give,712314,2429559,10058132,6860919,4574959,2807310,1148304,424642,275253,207468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,712314,3141873,13200005,20060924,24635883,27443193,28591497,29016139,29291392,29498860,29498860,29498860,29498860,29498860,29498860,29498860,29498860,29498860,29498860,29498860,29498860,29498860,29498860,29498860,29498860,29498860,29498860,29498860,29498860,29498860,29498860,29498860,29498860,29498860,29498860,29498860,29498860,29498860,29498860,29498860,29498860,29498860,29498860,29498860,29498860,29498860,29498860,29498860,29498860,29498860,29498860,29498860
2018,searching,Searching,508480,9287650,6624973,4519241,2943238,1323078,597054,129279,16897,12160,38378,20529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,508480,9796130,16421103,20940344,23883582,25206660,25803714,25932993,25949890,25962050,26000428,26020957,26020957,26020957,26020957,26020957,26020957,26020957,26020957,26020957,26020957,26020957,26020957,26020957,26020957,26020957,26020957,26020957,26020957,26020957,26020957,26020957,26020957,26020957,26020957,26020957,26020957,26020957,26020957,26020957,26020957,26020957,26020957,26020957,26020957,26020957,26020957,26020957,26020957,26020957,26020957,26020957
2018,strangers2,Strangers: Prey at Night,13802052,6336867,2775457,966690,255781,115460,92061,39883,26108,13503,7610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13802052,20138919,22914376,23881066,24136847,24252307,24344368,24384251,24410359,24423862,24431472,24431472,24431472,24431472,24431472,24431472,24431472,24431472,24431472,24431472,24431472,24431472,24431472,24431472,24431472,24431472,24431472,24431472,24431472,24431472,24431472,24431472,24431472,24431472,24431472,24431472,24431472,24431472,24431472,24431472,24431472,24431472,24431472,24431472,24431472,24431472,24431472,24431472,24431472,24431472,24431472,24431472
2018,bemyneighbor,Won't You Be My Neighbor?,707704,1548074,2941304,4594645,4146560,3164740,2240910,1192670,793280,532100,336925,206425,135495,68605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,707704,2255778,5197082,9791727,13938287,17103027,19343937,20536607,21329887,21861987,22198912,22405337,22540832,22609437,22609437,22609437,22609437,22609437,22609437,22609437,22609437,22609437,22609437,22609437,22609437,22609437,22609437,22609437,22609437,22609437,22609437,22609437,22609437,22609437,22609437,22609437,22609437,22609437,22609437,22609437,22609437,22609437,22609437,22609437,22609437,22609437,22609437,22609437,22609437,22609437,22609437,22609437
2018,overlord,Overlord,13892889,5186497,1529629,611394,380346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13892889,19079386,20609015,21220409,21600755,21600755,21600755,21600755,21600755,21600755,21600755,21600755,21600755,21600755,21600755,21600755,21600755,21600755,21600755,21600755,21600755,21600755,21600755,21600755,21600755,21600755,21600755,21600755,21600755,21600755,21600755,21600755,21600755,21600755,21600755,21600755,21600755,21600755,21600755,21600755,21600755,21600755,21600755,21600755,21600755,21600755,21600755,21600755,21600755,21600755,21600755,21600755
2018,thehappytimemurders,The Happytime Murders,12615694,6329733,1514170,190191,56664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12615694,18945427,20459597,20649788,20706452,20706452,20706452,20706452,20706452,20706452,20706452,20706452,20706452,20706452,20706452,20706452,20706452,20706452,20706452,20706452,20706452,20706452,20706452,20706452,20706452,20706452,20706452,20706452,20706452,20706452,20706452,20706452,20706452,20706452,20706452,20706452,20706452,20706452,20706452,20706452,20706452,20706452,20706452,20706452,20706452,20706452,20706452,20706452,20706452,20706452,20706452,20706452
2018,showdogs,Show Dogs,7594725,5480756,2551463,1305773,297600,125625,150375,106343,77644,54381,36866,23371,15479,11400,8631,1265,996,1466,11953,739,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7594725,13075481,15626944,16932717,17230317,17355942,17506317,17612660,17690304,17744685,17781551,17804922,17820401,17831801,17840432,17841697,17842693,17844159,17856112,17856851,17857020,17857020,17857020,17857020,17857020,17857020,17857020,17857020,17857020,17857020,17857020,17857020,17857020,17857020,17857020,17857020,17857020,17857020,17857020,17857020,17857020,17857020,17857020,17857020,17857020,17857020,17857020,17857020,17857020,17857020,17857020,17857020
2018,operationfinale,Operation Finale,1727095,9337351,4081859,1677969,500458,182146,68638,24388,7744,2576,1237,638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1727095,11064446,15146305,16824274,17324732,17506878,17575516,17599904,17607648,17610224,17611461,17612099,17612099,17612099,17612099,17612099,17612099,17612099,17612099,17612099,17612099,17612099,17612099,17612099,17612099,17612099,17612099,17612099,17612099,17612099,17612099,17612099,17612099,17612099,17612099,17612099,17612099,17612099,17612099,17612099,17612099,17612099,17612099,17612099,17612099,17612099,17612099,17612099,17612099,17612099,17612099,17612099
2018,sorrytobotheryou,Sorry to Bother You,1064952,6364252,4472217,2205181,1273802,663581,410137,236491,473371,132844,87694,42047,37321,16334,9051,2820,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1064952,7429204,11901421,14106602,15380404,16043985,16454122,16690613,17163984,17296828,17384522,17426569,17463890,17480224,17489275,17492095,17493096,17493096,17493096,17493096,17493096,17493096,17493096,17493096,17493096,17493096,17493096,17493096,17493096,17493096,17493096,17493096,17493096,17493096,17493096,17493096,17493096,17493096,17493096,17493096,17493096,17493096,17493096,17493096,17493096,17493096,17493096,17493096,17493096,17493096,17493096,17493096
2018,forevermygirl,Forever My Girl,5559159,4702495,3077665,1917348,605565,221665,128876,61193,27915,16416,12636,7660,15475,13258,6842,1898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5559159,10261654,13339319,15256667,15861468,16083897,16212773,16273966,16301881,16318297,16330933,16338593,16354068,16367326,16374168,16376066,16376066,16376066,16376066,16376066,16376066,16376066,16376066,16376066,16376066,16376066,16376066,16376066,16376066,16376066,16376066,16376066,16376066,16376066,16376066,16376066,16376066,16376066,16376066,16376066,16376066,16376066,16376066,16376066,16376066,16376066,16376066,16376066,16376066,16376066,16376066,16376066
