,Movie_title,Year,Genre,Average_Rating,Tomatometer,RT_link,Audience_Rating,RT_link,IMDb,IMDb_link,Letterboxd,LB_link,Metascore,Ms_link
3663,Thor,2011,"Action, Adventure, Fantasy, Sci-Fi",68,77,https://www.rottentomatoes.com/search/?search=Thor,76,https://www.rottentomatoes.com/search/?search=Thor,70,https://www.imdb.com/title/tt0800369,61,https://flickmetrix.com/#,57,https://flickmetrix.com/#
3664,Treasure Planet,2002,"Animation, Adventure, Family, Sci-Fi",68,69,https://www.rottentomatoes.com/m/treasure_planet,71,https://www.rottentomatoes.com/m/treasure_planet,71,https://www.imdb.com/title/tt0133240,70,https://flickmetrix.com/#,60,https://flickmetrix.com/#
3665,Wedding Crashers,2005,"Comedy, Romance",68,76,https://www.rottentomatoes.com/search/?search=Wedding%20Crashers,70,https://www.rottentomatoes.com/search/?search=Wedding%20Crashers,70,https://www.imdb.com/title/tt0396269,61,https://flickmetrix.com/#,64,https://flickmetrix.com/#
3666,Barbershop: The Next Cut,2016,"Comedy, Drama",68,90,https://www.rottentomatoes.com/m/barbershop_the_next_cut_2016/,66,https://www.rottentomatoes.com/m/barbershop_the_next_cut_2016/,59,https://www.imdb.com/title/tt3628584,58,https://flickmetrix.com/#,67,https://flickmetrix.com/#
3667,Circumstance,2011,Drama,68,85,https://www.rottentomatoes.com/search/?search=Circumstance,67,https://www.rottentomatoes.com/search/?search=Circumstance,59,https://www.imdb.com/title/tt1684628,64,https://flickmetrix.com/#,65,https://flickmetrix.com/#
3668,Enemy,2013,"Mystery, Thriller",68,72,https://www.rottentomatoes.com/m/enemy_2013/,63,https://www.rottentomatoes.com/m/enemy_2013/,69,https://www.imdb.com/title/tt2316411,75,https://flickmetrix.com/#,61,https://flickmetrix.com/#
3669,Hallam Foe,2007,"Drama, Mystery, Romance",68,72,https://www.rottentomatoes.com/search/?search=Hallam%20Foe,72,https://www.rottentomatoes.com/search/?search=Hallam%20Foe,70,https://www.imdb.com/title/tt0466816,64,https://flickmetrix.com/#,62,https://flickmetrix.com/#
3670,Identity,2003,"Mystery, Thriller",68,62,https://www.rottentomatoes.com/search/?search=Identity,75,https://www.rottentomatoes.com/search/?search=Identity,73,https://www.imdb.com/title/tt0309698,66,https://flickmetrix.com/#,64,https://flickmetrix.com/#
3671,Invincible,2006,"Biography, Drama, Sport",68,72,https://www.rottentomatoes.com/search/?search=Invincible,73,https://www.rottentomatoes.com/search/?search=Invincible,71,https://www.imdb.com/title/tt0445990,61,https://flickmetrix.com/#,63,https://flickmetrix.com/#
3672,Kill the Messenger,2014,"Biography, Crime, Drama, Mystery, Thriller",68,77,https://www.rottentomatoes.com/m/kill_the_messenger_2015/,69,https://www.rottentomatoes.com/m/kill_the_messenger_2015/,70,https://www.imdb.com/title/tt1216491,64,https://flickmetrix.com/#,60,https://flickmetrix.com/#
3673,Lucky Number Slevin,2006,"Crime, Drama, Mystery, Thriller",68,52,https://www.rottentomatoes.com/m/lucky_number_slevin/,87,https://www.rottentomatoes.com/m/lucky_number_slevin/,78,https://www.imdb.com/title/tt0425210,70,https://flickmetrix.com/#,53,https://flickmetrix.com/#
3674,Marvin's Room,1996,Drama,68,80,https://www.rottentomatoes.com/search/?search=Marvin%27s%20Room,62,https://www.rottentomatoes.com/search/?search=Marvin%27s%20Room,67,https://www.imdb.com/title/tt0116999,63,https://flickmetrix.com/#,68,https://flickmetrix.com/#
3675,Night Catches Us,2010,"Drama, Romance",68,80,https://www.rottentomatoes.com/search/?search=Night%20Catches%20Us,66,https://www.rottentomatoes.com/search/?search=Night%20Catches%20Us,63,https://www.imdb.com/title/tt0775543,66,https://flickmetrix.com/#,65,https://flickmetrix.com/#
3676,Ocean's Thirteen,2007,"Crime, Thriller",68,70,https://www.rottentomatoes.com/search/?search=Ocean%27s%20Thirteen,75,https://www.rottentomatoes.com/search/?search=Ocean%27s%20Thirteen,69,https://www.imdb.com/title/tt0496806,64,https://flickmetrix.com/#,62,https://flickmetrix.com/#
3677,Personal Shopper,2016,"Drama, Horror, Mystery",68,80,https://www.rottentomatoes.com/m/personal_shopper/,52,https://www.rottentomatoes.com/m/personal_shopper/,62,https://www.imdb.com/title/tt4714782,69,https://flickmetrix.com/#,77,https://flickmetrix.com/#
3678,Pulse,2001,"Horror, Mystery, Sci-Fi, Thriller",68,74,https://www.rottentomatoes.com/search/?search=Pulse,60,https://www.rottentomatoes.com/search/?search=Pulse,66,https://www.imdb.com/title/tt0286751,70,https://flickmetrix.com/#,70,https://flickmetrix.com/#
3679,Puss in Boots,2011,"Animation, Action, Adventure, Comedy, Family, Fantasy",68,84,https://www.rottentomatoes.com/search/?search=Puss%20in%20Boots,67,https://www.rottentomatoes.com/search/?search=Puss%20in%20Boots,66,https://www.imdb.com/title/tt0448694,58,https://flickmetrix.com/#,65,https://flickmetrix.com/#
3680,Quartet,2012,"Comedy, Drama",68,80,https://www.rottentomatoes.com/m/quartet_2012/,66,https://www.rottentomatoes.com/m/quartet_2012/,68,https://www.imdb.com/title/tt1441951,62,https://flickmetrix.com/#,64,https://flickmetrix.com/#
3681,Red Eye,2005,"Mystery, Thriller",68,79,https://www.rottentomatoes.com/search/?search=Red%20Eye,64,https://www.rottentomatoes.com/search/?search=Red%20Eye,65,https://www.imdb.com/title/tt0421239,61,https://flickmetrix.com/#,71,https://flickmetrix.com/#
3682,Rosewater,2014,"Biography, Drama",68,77,https://www.rottentomatoes.com/m/rosewater/,68,https://www.rottentomatoes.com/m/rosewater/,66,https://www.imdb.com/title/tt2752688,62,https://flickmetrix.com/#,67,https://flickmetrix.com/#
3683,Shall We Kiss?,2007,"Comedy, Romance",68,77,https://www.rottentomatoes.com/search/?search=Shall%20We%20Kiss?,61,https://www.rottentomatoes.com/search/?search=Shall%20We%20Kiss?,68,https://www.imdb.com/title/tt0920473,64,https://flickmetrix.com/#,70,https://flickmetrix.com/#
3684,Snow Angels,2007,"Drama, Romance",68,69,https://www.rottentomatoes.com/search/?search=Snow%20Angels,67,https://www.rottentomatoes.com/search/?search=Snow%20Angels,69,https://www.imdb.com/title/tt0453548,68,https://flickmetrix.com/#,67,https://flickmetrix.com/#
3685,Steve Jobs: The Man in the Machine,2015,Documentary,68,77,https://www.rottentomatoes.com/m/steve_jobs_man_in_the_machine/,57,https://www.rottentomatoes.com/m/steve_jobs_man_in_the_machine/,69,https://www.imdb.com/title/tt4425064,65,https://flickmetrix.com/#,72,https://flickmetrix.com/#
3686,Sunshine State,2002,"Drama, Romance",68,80,https://www.rottentomatoes.com/m/sunshine_state/,57,https://www.rottentomatoes.com/m/sunshine_state/,69,https://www.imdb.com/title/tt0286179,65,https://flickmetrix.com/#,69,https://flickmetrix.com/#
3687,The Best Man Holiday,2013,"Comedy, Drama",68,70,https://www.rottentomatoes.com/m/the_best_man_holiday_2013/,83,https://www.rottentomatoes.com/m/the_best_man_holiday_2013/,67,https://www.imdb.com/title/tt2083355,61,https://flickmetrix.com/#,59,https://flickmetrix.com/#
3688,The Debt,2010,"Drama, Thriller",68,76,https://www.rottentomatoes.com/m/1211195_debt,66,https://www.rottentomatoes.com/m/1211195_debt,69,https://www.imdb.com/title/tt1226753,64,https://flickmetrix.com/#,65,https://flickmetrix.com/#
3689,The Greatest Game Ever Played,2005,"Biography, Drama, History",68,63,https://www.rottentomatoes.com/search/?search=The%20Greatest%20Game%20Ever%20Played,82,https://www.rottentomatoes.com/search/?search=The%20Greatest%20Game%20Ever%20Played,75,https://www.imdb.com/title/tt0388980,65,https://flickmetrix.com/#,55,https://flickmetrix.com/#
3690,The Grey Zone,2001,"Drama, History, War",68,69,https://www.rottentomatoes.com/search/?search=The%20Grey%20Zone,74,https://www.rottentomatoes.com/search/?search=The%20Grey%20Zone,71,https://www.imdb.com/title/tt0252480,68,https://flickmetrix.com/#,58,https://flickmetrix.com/#
3691,The Infiltrator,2016,"Biography, Crime, Drama, Thriller",68,70,https://www.rottentomatoes.com/m/the_infiltrator/,71,https://www.rottentomatoes.com/m/the_infiltrator/,70,https://www.imdb.com/title/tt1355631,63,https://flickmetrix.com/#,66,https://flickmetrix.com/#
3692,The Patriot,2000,"Action, Drama, History, War",68,61,https://www.rottentomatoes.com/m/1098149-patriot,81,https://www.rottentomatoes.com/m/1098149-patriot,72,https://www.imdb.com/title/tt0187393,63,https://flickmetrix.com/#,63,https://flickmetrix.com/#
3693,The Wedding Singer,1998,"Comedy, Music, Romance",68,68,https://www.rottentomatoes.com/m/wedding_singer/,80,https://www.rottentomatoes.com/m/wedding_singer/,68,https://www.imdb.com/title/tt0120888,65,https://flickmetrix.com/#,59,https://flickmetrix.com/#
3694,The Wrecking Crew,2000,"Action, Crime, Drama",68,94,https://www.rottentomatoes.com/search/?search=The%20Wrecking%20Crew,84,https://www.rottentomatoes.com/search/?search=The%20Wrecking%20Crew,42,https://www.imdb.com/title/tt0196219,52,https://flickmetrix.com/#,,https://flickmetrix.com/#
3695,Antz,1998,"Animation, Adventure, Comedy, Family",68,93,https://www.rottentomatoes.com/m/antz/,52,https://www.rottentomatoes.com/m/antz/,66,https://www.imdb.com/title/tt0120587,56,https://flickmetrix.com/#,72,https://flickmetrix.com/#
3696,Arlington Road,1999,"Crime, Drama, Thriller",68,62,https://www.rottentomatoes.com/m/arlington_road/,74,https://www.rottentomatoes.com/m/arlington_road/,72,https://www.imdb.com/title/tt0137363,66,https://flickmetrix.com/#,65,https://flickmetrix.com/#
3697,Avenue Montaigne,2006,"Comedy, Drama, Romance",68,75,https://www.rottentomatoes.com/search/?search=Avenue%20Montaigne,69,https://www.rottentomatoes.com/search/?search=Avenue%20Montaigne,68,https://www.imdb.com/title/tt0444112,63,https://flickmetrix.com/#,64,https://flickmetrix.com/#
3698,Beavis and Butt-Head Do America,1996,"Animation, Adventure, Comedy, Crime, Music",68,72,https://www.rottentomatoes.com/m/beavis_and_butt_head_do_america/,69,https://www.rottentomatoes.com/m/beavis_and_butt_head_do_america/,68,https://www.imdb.com/title/tt0115641,66,https://flickmetrix.com/#,64,https://flickmetrix.com/#
3699,Black Mass,2015,"Biography, Crime, Drama",68,73,https://www.rottentomatoes.com/m/black_mass_2015/,68,https://www.rottentomatoes.com/m/black_mass_2015/,69,https://www.imdb.com/title/tt1355683,61,https://flickmetrix.com/#,68,https://flickmetrix.com/#
3700,Bread and Roses,2000,Drama,68,67,https://www.rottentomatoes.com/search/?search=Bread%20and%20Roses,79,https://www.rottentomatoes.com/search/?search=Bread%20and%20Roses,71,https://www.imdb.com/title/tt0212826,65,https://flickmetrix.com/#,57,https://flickmetrix.com/#
3701,Everest,2015,"Action, Adventure, Biography, Drama, Thriller",68,73,https://www.rottentomatoes.com/m/everest_2015/,68,https://www.rottentomatoes.com/m/everest_2015/,71,https://www.imdb.com/title/tt2719848,63,https://flickmetrix.com/#,64,https://flickmetrix.com/#
3702,Hamlet,2011,Drama,68,95,https://www.rottentomatoes.com/search/?search=Hamlet,89,https://www.rottentomatoes.com/search/?search=Hamlet,56,https://www.imdb.com/title/tt1964758,66,https://flickmetrix.com/#,33,https://flickmetrix.com/#
3703,Jurassic World,2015,"Action, Adventure, Sci-Fi",68,71,https://www.rottentomatoes.com/search/?search=Jurassic%20World,78,https://www.rottentomatoes.com/search/?search=Jurassic%20World,70,https://www.imdb.com/title/tt0369610,61,https://flickmetrix.com/#,59,https://flickmetrix.com/#
3704,Killer Joe,2011,"Crime, Drama, Thriller",68,79,https://www.rottentomatoes.com/m/killer_joe/,61,https://www.rottentomatoes.com/m/killer_joe/,67,https://www.imdb.com/title/tt1726669,70,https://flickmetrix.com/#,62,https://flickmetrix.com/#
3705,Mr. Peabody & Sherman,2014,"Animation, Adventure, Comedy, Family, Sci-Fi",68,80,https://www.rottentomatoes.com/search/?search=Mr.%20Peabody%20&%20Sherman,73,https://www.rottentomatoes.com/search/?search=Mr.%20Peabody%20&%20Sherman,68,https://www.imdb.com/title/tt0864835,59,https://flickmetrix.com/#,59,https://flickmetrix.com/#
3706,My Best Friend,2006,Comedy,68,75,https://www.rottentomatoes.com/search/?search=My%20Best%20Friend,69,https://www.rottentomatoes.com/search/?search=My%20Best%20Friend,67,https://www.imdb.com/title/tt0778784,63,https://flickmetrix.com/#,65,https://flickmetrix.com/#
3707,My Big Fat Greek Wedding,2002,"Comedy, Drama, Romance",68,76,https://www.rottentomatoes.com/m/my_big_fat_greek_wedding,73,https://www.rottentomatoes.com/m/my_big_fat_greek_wedding,66,https://www.imdb.com/title/tt0259446,62,https://flickmetrix.com/#,62,https://flickmetrix.com/#
3708,Prevenge,2016,"Comedy, Drama, Fantasy",68,92,https://www.rottentomatoes.com/search/?search=Prevenge,53,https://www.rottentomatoes.com/search/?search=Prevenge,59,https://www.imdb.com/title/tt5154288,64,https://flickmetrix.com/#,71,https://flickmetrix.com/#
3709,Red Dragon,2002,"Crime, Drama, Thriller",68,68,https://www.rottentomatoes.com/m/red_dragon,74,https://www.rottentomatoes.com/m/red_dragon,72,https://www.imdb.com/title/tt0289765,65,https://flickmetrix.com/#,60,https://flickmetrix.com/#
3710,11-Sep,2002,Drama,68,78,https://www.rottentomatoes.com/search/?search=September%2011,66,https://www.rottentomatoes.com/search/?search=September%2011,70,https://www.imdb.com/title/tt0328802,64,https://flickmetrix.com/#,61,https://flickmetrix.com/#
3711,Spy Game,2001,"Action, Crime, Thriller",68,66,https://www.rottentomatoes.com/m/spy_game,75,https://www.rottentomatoes.com/m/spy_game,71,https://www.imdb.com/title/tt0266987,64,https://flickmetrix.com/#,63,https://flickmetrix.com/#
3712,Taken,2008,"Action, Crime, Thriller",68,58,https://www.rottentomatoes.com/search/?search=Taken,85,https://www.rottentomatoes.com/search/?search=Taken,78,https://www.imdb.com/title/tt0936501,68,https://flickmetrix.com/#,50,https://flickmetrix.com/#
3713,Tale of Tales,2015,"Drama, Fantasy, Horror",68,82,https://www.rottentomatoes.com/search/?search=Tale%20of%20Tales,56,https://www.rottentomatoes.com/search/?search=Tale%20of%20Tales,64,https://www.imdb.com/title/tt3278330,65,https://flickmetrix.com/#,72,https://flickmetrix.com/#
3714,The Assassin,2015,"Action, Drama, History",68,81,https://www.rottentomatoes.com/m/the_assassin_2015/,47,https://www.rottentomatoes.com/m/the_assassin_2015/,63,https://www.imdb.com/title/tt3508840,68,https://flickmetrix.com/#,80,https://flickmetrix.com/#
3715,The Childhood of a Leader,2015,Drama,68,89,https://www.rottentomatoes.com/m/the_childhood_of_a_leader/,53,https://www.rottentomatoes.com/m/the_childhood_of_a_leader/,61,https://www.imdb.com/title/tt2815902,68,https://flickmetrix.com/#,68,https://flickmetrix.com/#
3716,The Duchess of Langeais,2007,"Drama, Music, Romance",68,70,https://www.rottentomatoes.com/search/?search=The%20Duchess%20of%20Langeais,52,https://www.rottentomatoes.com/search/?search=The%20Duchess%20of%20Langeais,67,https://www.imdb.com/title/tt0781435,76,https://flickmetrix.com/#,74,https://flickmetrix.com/#
3717,The Grey,2011,"Action, Adventure, Drama, Thriller",68,79,https://www.rottentomatoes.com/m/the_grey_2012/,61,https://www.rottentomatoes.com/m/the_grey_2012/,68,https://www.imdb.com/title/tt1601913,67,https://flickmetrix.com/#,64,https://flickmetrix.com/#
3718,The Score,2001,"Crime, Drama, Thriller",68,73,https://www.rottentomatoes.com/m/1108799-score,66,https://www.rottentomatoes.com/m/1108799-score,68,https://www.imdb.com/title/tt0227445,61,https://flickmetrix.com/#,71,https://flickmetrix.com/#
3719,The Wood,1999,"Comedy, Drama, Romance",68,61,https://www.rottentomatoes.com/m/wood/,92,https://www.rottentomatoes.com/m/wood/,69,https://www.imdb.com/title/tt0161100,65,https://flickmetrix.com/#,52,https://flickmetrix.com/#
3720,Thumbsucker,2005,"Comedy, Drama",68,71,https://www.rottentomatoes.com/search/?search=Thumbsucker,71,https://www.rottentomatoes.com/search/?search=Thumbsucker,66,https://www.imdb.com/title/tt0318761,62,https://flickmetrix.com/#,69,https://flickmetrix.com/#
3721,Tom of Finland,2017,"Biography, Drama",68,81,https://www.rottentomatoes.com/m/tom_of_finland/,69,https://www.rottentomatoes.com/m/tom_of_finland/,68,https://www.imdb.com/title/tt5226984,65,https://flickmetrix.com/#,56,https://flickmetrix.com/#
3722,Watchmen,2009,"Action, Drama, Mystery, Sci-Fi",68,64,https://www.rottentomatoes.com/search/?search=Watchmen,71,https://www.rottentomatoes.com/search/?search=Watchmen,76,https://www.imdb.com/title/tt0409459,72,https://flickmetrix.com/#,56,https://flickmetrix.com/#
3723,While We're Young,2014,"Comedy, Drama, Mystery",68,84,https://www.rottentomatoes.com/search/?search=While%20We%27re%20Young,51,https://www.rottentomatoes.com/search/?search=While%20We%27re%20Young,63,https://www.imdb.com/title/tt1791682,64,https://flickmetrix.com/#,77,https://flickmetrix.com/#
3724,Your Friends & Neighbors,1998,"Comedy, Drama, Romance",68,77,https://www.rottentomatoes.com/search/?search=Your%20Friends%20&%20Neighbors,64,https://www.rottentomatoes.com/search/?search=Your%20Friends%20&%20Neighbors,64,https://www.imdb.com/title/tt0119517,64,https://flickmetrix.com/#,70,https://flickmetrix.com/#
3725,Brother,2000,"Animation, Short, Biography",68,47,https://www.rottentomatoes.com/search/?search=Brother,79,https://www.rottentomatoes.com/search/?search=Brother,73,https://www.imdb.com/title/tt0245024,72,https://flickmetrix.com/#,,https://flickmetrix.com/#
3726,Cargo,2009,"Mystery, Sci-Fi, Thriller",68,84,https://www.rottentomatoes.com/m/cargo_2009/,68,https://www.rottentomatoes.com/m/cargo_2009/,62,https://www.imdb.com/title/tt0381940,57,https://flickmetrix.com/#,,https://flickmetrix.com/#
3727,Atomic Blonde,2017,"Action, Mystery, Thriller",68,78,https://www.rottentomatoes.com/m/atomic_blonde_2017/,64,https://www.rottentomatoes.com/m/atomic_blonde_2017/,67,https://www.imdb.com/title/tt2406566,66,https://flickmetrix.com/#,63,https://flickmetrix.com/#
3728,Away We Go,2009,"Comedy, Drama, Romance",68,67,https://www.rottentomatoes.com/m/away_we_go/,74,https://www.rottentomatoes.com/m/away_we_go/,71,https://www.imdb.com/title/tt1176740,68,https://flickmetrix.com/#,58,https://flickmetrix.com/#
3729,Beijing Bicycle,2001,Drama,68,62,https://www.rottentomatoes.com/m/beijing_bicycle,73,https://www.rottentomatoes.com/m/beijing_bicycle,73,https://www.imdb.com/title/tt0276501,69,https://flickmetrix.com/#,61,https://flickmetrix.com/#
3730,Blow,2001,"Biography, Crime, Drama",68,55,https://www.rottentomatoes.com/m/blow,87,https://www.rottentomatoes.com/m/blow,76,https://www.imdb.com/title/tt0221027,68,https://flickmetrix.com/#,52,https://flickmetrix.com/#
3731,Breakfast on Pluto,2005,"Comedy, Drama",68,56,https://www.rottentomatoes.com/search/?search=Breakfast%20on%20Pluto,80,https://www.rottentomatoes.com/search/?search=Breakfast%20on%20Pluto,73,https://www.imdb.com/title/tt0411195,70,https://flickmetrix.com/#,59,https://flickmetrix.com/#
3732,"Definitely, Maybe",2008,"Comedy, Drama, Romance",68,71,"https://www.rottentomatoes.com/search/?search=Definitely,%20Maybe",72,"https://www.rottentomatoes.com/search/?search=Definitely,%20Maybe",72,https://www.imdb.com/title/tt0832266,64,https://flickmetrix.com/#,59,https://flickmetrix.com/#
3733,Disturbia,2007,"Crime, Drama, Mystery, Thriller",68,69,https://www.rottentomatoes.com/search/?search=Disturbia,77,https://www.rottentomatoes.com/search/?search=Disturbia,69,https://www.imdb.com/title/tt0486822,61,https://flickmetrix.com/#,62,https://flickmetrix.com/#
3734,Hanna,2011,"Action, Drama, Thriller",68,71,https://www.rottentomatoes.com/search/?search=Hanna,66,https://www.rottentomatoes.com/search/?search=Hanna,68,https://www.imdb.com/title/tt0993842,68,https://flickmetrix.com/#,65,https://flickmetrix.com/#
3735,I Am Legend,2007,"Drama, Horror, Sci-Fi, Thriller",68,69,https://www.rottentomatoes.com/search/?search=I%20Am%20Legend,68,https://www.rottentomatoes.com/search/?search=I%20Am%20Legend,72,https://www.imdb.com/title/tt0480249,64,https://flickmetrix.com/#,65,https://flickmetrix.com/#
3736,It Comes at Night,2017,"Horror, Mystery",68,87,https://www.rottentomatoes.com/m/it_comes_at_night/,44,https://www.rottentomatoes.com/m/it_comes_at_night/,62,https://www.imdb.com/title/tt4695012,67,https://flickmetrix.com/#,78,https://flickmetrix.com/#
3737,Lawless,2012,"Crime, Drama",68,67,https://www.rottentomatoes.com/m/lawless_2012/,74,https://www.rottentomatoes.com/m/lawless_2012/,73,https://www.imdb.com/title/tt1212450,66,https://flickmetrix.com/#,58,https://flickmetrix.com/#
3738,Madagascar 3: Europe's Most Wanted,2012,"Animation, Adventure, Comedy, Family",68,79,https://www.rottentomatoes.com/m/madagascar_3_europes_most_wanted_2012/,73,https://www.rottentomatoes.com/m/madagascar_3_europes_most_wanted_2012/,69,https://www.imdb.com/title/tt1277953,57,https://flickmetrix.com/#,60,https://flickmetrix.com/#
3739,Maggie's Plan,2015,"Comedy, Drama, Romance",68,86,https://www.rottentomatoes.com/m/maggies_plan_2016/,52,https://www.rottentomatoes.com/m/maggies_plan_2016/,62,https://www.imdb.com/title/tt3471098,62,https://flickmetrix.com/#,76,https://flickmetrix.com/#
3740,May,2002,"Drama, Horror",68,69,https://www.rottentomatoes.com/search/?search=May,75,https://www.rottentomatoes.com/search/?search=May,67,https://www.imdb.com/title/tt0303361,69,https://flickmetrix.com/#,58,https://flickmetrix.com/#
3741,Oranges and Sunshine,2010,"Drama, History",68,70,https://www.rottentomatoes.com/m/oranges_and_sunshine/,70,https://www.rottentomatoes.com/m/oranges_and_sunshine/,71,https://www.imdb.com/title/tt1438216,67,https://flickmetrix.com/#,60,https://flickmetrix.com/#
3742,Panic Room,2002,"Crime, Drama, Thriller",68,75,https://www.rottentomatoes.com/m/panic_room,63,https://www.rottentomatoes.com/m/panic_room,68,https://www.imdb.com/title/tt0258000,67,https://flickmetrix.com/#,65,https://flickmetrix.com/#
3743,Pooh's Heffalump Movie,2005,"Animation, Comedy, Family, Fantasy, Musical, Mystery",68,79,https://www.rottentomatoes.com/search/?search=Pooh%27s%20Heffalump%20Movie,70,https://www.rottentomatoes.com/search/?search=Pooh%27s%20Heffalump%20Movie,64,https://www.imdb.com/title/tt0407121,61,https://flickmetrix.com/#,64,https://flickmetrix.com/#
3744,Potiche,2010,Comedy,68,83,https://www.rottentomatoes.com/m/potiche/,61,https://www.rottentomatoes.com/m/potiche/,64,https://www.imdb.com/title/tt1521848,62,https://flickmetrix.com/#,68,https://flickmetrix.com/#
3745,Prince Avalanche,2013,"Comedy, Drama",68,82,https://www.rottentomatoes.com/m/prince_avalanche_2013/,53,https://www.rottentomatoes.com/m/prince_avalanche_2013/,64,https://www.imdb.com/title/tt2195548,66,https://flickmetrix.com/#,73,https://flickmetrix.com/#
3746,Prometheus,2012,"Adventure, Mystery, Sci-Fi",68,73,https://www.rottentomatoes.com/m/prometheus_2012/,68,https://www.rottentomatoes.com/m/prometheus_2012/,70,https://www.imdb.com/title/tt1446714,63,https://flickmetrix.com/#,64,https://flickmetrix.com/#
3747,Rumble in the Bronx,1995,"Action, Comedy, Crime, Thriller",68,79,https://www.rottentomatoes.com/search/?search=Rumble%20in%20the%20Bronx,64,https://www.rottentomatoes.com/search/?search=Rumble%20in%20the%20Bronx,68,https://www.imdb.com/title/tt0113326,66,https://flickmetrix.com/#,61,https://flickmetrix.com/#
3748,Stir of Echoes,1999,"Horror, Mystery, Thriller",68,67,https://www.rottentomatoes.com/m/stir_of_echoes/,70,https://www.rottentomatoes.com/m/stir_of_echoes/,70,https://www.imdb.com/title/tt0164181,64,https://flickmetrix.com/#,67,https://flickmetrix.com/#
3749,Surf's Up,2007,"Animation, Comedy, Family, Sport",68,79,https://www.rottentomatoes.com/search/?search=Surf%27s%20Up,70,https://www.rottentomatoes.com/search/?search=Surf%27s%20Up,67,https://www.imdb.com/title/tt0423294,58,https://flickmetrix.com/#,64,https://flickmetrix.com/#
3750,Talladega Nights: The Ballad of Ricky Bobby,2006,"Comedy, Sport",68,71,https://www.rottentomatoes.com/search/?search=Talladega%20Nights:%20The%20Ballad%20of%20Ricky%20Bobby,73,https://www.rottentomatoes.com/search/?search=Talladega%20Nights:%20The%20Ballad%20of%20Ricky%20Bobby,66,https://www.imdb.com/title/tt0415306,62,https://flickmetrix.com/#,66,https://flickmetrix.com/#
3751,The Bridge,2006,"Documentary, Drama",68,67,https://www.rottentomatoes.com/search/?search=The%20Bridge,72,https://www.rottentomatoes.com/search/?search=The%20Bridge,73,https://www.imdb.com/title/tt0799954,68,https://flickmetrix.com/#,58,https://flickmetrix.com/#
3752,The Croods,2013,"Animation, Action, Adventure, Comedy, Family, Fantasy",68,72,https://www.rottentomatoes.com/search/?search=The%20Croods,77,https://www.rottentomatoes.com/search/?search=The%20Croods,72,https://www.imdb.com/title/tt0481499,62,https://flickmetrix.com/#,55,https://flickmetrix.com/#
3753,The East,2013,"Adventure, Drama, Thriller",68,75,https://www.rottentomatoes.com/m/the_east_2013/,64,https://www.rottentomatoes.com/m/the_east_2013/,68,https://www.imdb.com/title/tt1869716,63,https://flickmetrix.com/#,68,https://flickmetrix.com/#
3754,The First Grader,2010,"Biography, Drama, Romance",68,62,https://www.rottentomatoes.com/search/?search=The%20First%20Grader,76,https://www.rottentomatoes.com/search/?search=The%20First%20Grader,75,https://www.imdb.com/title/tt0790663,69,https://flickmetrix.com/#,56,https://flickmetrix.com/#
3755,The Horse Whisperer,1998,"Drama, Romance, Western",68,74,https://www.rottentomatoes.com/m/horse_whisperer,72,https://www.rottentomatoes.com/m/horse_whisperer,66,https://www.imdb.com/title/tt0119314,61,https://flickmetrix.com/#,65,https://flickmetrix.com/#
3756,The Notebook,2004,"Drama, Romance",68,53,https://www.rottentomatoes.com/m/notebook/,85,https://www.rottentomatoes.com/m/notebook/,79,https://www.imdb.com/title/tt0332280,68,https://flickmetrix.com/#,53,https://flickmetrix.com/#
3757,The Wackness,2008,"Comedy, Drama, Romance",68,70,https://www.rottentomatoes.com/m/wackness/,72,https://www.rottentomatoes.com/m/wackness/,70,https://www.imdb.com/title/tt1082886,65,https://flickmetrix.com/#,61,https://flickmetrix.com/#
3758,Things We Lost in the Fire,2007,Drama,68,65,https://www.rottentomatoes.com/search/?search=Things%20We%20Lost%20in%20the%20Fire,73,https://www.rottentomatoes.com/search/?search=Things%20We%20Lost%20in%20the%20Fire,72,https://www.imdb.com/title/tt0469623,65,https://flickmetrix.com/#,63,https://flickmetrix.com/#
3759,When Did You Last See Your Father?,2007,"Biography, Drama",68,72,https://www.rottentomatoes.com/search/?search=When%20Did%20You%20Last%20See%20Your%20Father?,64,https://www.rottentomatoes.com/search/?search=When%20Did%20You%20Last%20See%20Your%20Father?,69,https://www.imdb.com/title/tt0829098,65,https://flickmetrix.com/#,,https://flickmetrix.com/#
3760,Where the Wild Things Are,1975,"Animation, Short, Family",68,72,https://www.rottentomatoes.com/search/?search=Where%20the%20Wild%20Things%20Are,56,https://www.rottentomatoes.com/search/?search=Where%20the%20Wild%20Things%20Are,73,https://www.imdb.com/title/tt1288496,69,https://flickmetrix.com/#,,https://flickmetrix.com/#
3761,Baby Boy,2001,"Crime, Drama, Romance, Thriller",67,71,https://www.rottentomatoes.com/m/baby_boy,87,https://www.rottentomatoes.com/m/baby_boy,64,https://www.imdb.com/title/tt0255819,60,https://flickmetrix.com/#,55,https://flickmetrix.com/#
3762,Big Eyes,2014,"Biography, Crime, Drama, Romance",67,73,https://www.rottentomatoes.com/m/big_eyes/,68,https://www.rottentomatoes.com/m/big_eyes/,70,https://www.imdb.com/title/tt1126590,64,https://flickmetrix.com/#,62,https://flickmetrix.com/#
